YEAR,MONTH,mean_abstract,mean_routine,mean_manual,mean_rti,total_employed,n_obs,share_NRC,share_RC,share_NRM,share_RM,share_routine,date,recession
2001,4,3.245713555053559,2.588134804021222,2.811777915257166,-1.2219676010356726,135380065.2846,68808.0,0.36100296211305977,0.2527220401672529,0.1441670579665482,0.2421079397531393,0.4948299799203922,2001-04-01,1.0
2001,5,3.242551391712576,2.59126618849646,2.8202815035046576,-1.22261890695531,137289414.8273,57651.0,0.35942136736085634,0.2498198304533812,0.14528613659174608,0.24547266559401634,0.49529249604739745,2001-05-01,
2001,6,3.2436803871739506,2.58910965648007,2.82109667699376,-1.2239646426412896,136105763.5524,69521.0,0.35666868702669274,0.2500968695722788,0.1509530434909912,0.24228139991003728,0.49237826948231606,2001-06-01,
2001,7,3.2389398228838733,2.5930769968423175,2.8293366285300494,-1.2236191732331074,138348191.7752,70501.0,0.35252655514896764,0.2512494150381153,0.1522055253798749,0.24401850443304213,0.49526791947115745,2001-07-01,1.0
2001,8,3.2429711295655244,2.593887642074774,2.8298489228242527,-1.224647079386263,137019871.257,70231.0,0.35614236327715865,0.2500673755760045,0.14683381387334477,0.24695644727349209,0.49702382284949653,2001-08-01,
2001,9,3.2424287757965233,2.587611895738305,2.8237286008789364,-1.224306482915523,137049815.6642,70350.0,0.36081854371597893,0.24933816962459665,0.1456914419448997,0.2441518447145247,0.4934900143391213,2001-09-01,
2001,10,3.24564543797024,2.588747845242415,2.8205870771067443,-1.2237364616448827,137135404.8153,70371.0,0.36245324969977755,0.24887462035691765,0.1434561776588355,0.2452159522844694,0.49409057264138695,2001-10-01,1.0
2001,11,3.2459545228869606,2.585971273908581,2.8118889904230073,-1.222181215895523,136630491.9367,69589.0,0.3618778043001329,0.2508853878011436,0.1466468000516513,0.24059000784707232,0.49147539564821596,2001-11-01,
2001,12,3.24584077855286,2.583283518811414,2.8061453717785834,-1.2213906521612963,136417949.6837,68977.0,0.3611331862854297,0.254497938289629,0.14669892754070027,0.23766994788424106,0.4921678861738701,2001-12-01,
2002,1,3.2505648678070522,2.5809169926372997,2.8015873680984162,-1.2225068224171616,134015994.2578,67718.0,0.36372155037952103,0.2539632514267534,0.1466496386781545,0.2356655595155711,0.4896288109423245,2002-01-01,0.0
2002,2,3.249764242958972,2.5789713222371105,2.80387521600881,-1.223527606805547,135448042.2321,67848.0,0.36429679391191727,0.2512236762240608,0.14774987647002866,0.23672965339399327,0.48795332961805404,2002-02-01,
2002,3,3.2477642702065928,2.5804162642467796,2.8064627922689036,-1.2234407276830395,135884473.2617,67339.0,0.36481792653401357,0.24899563299655175,0.1491901918960007,0.23699624857343402,0.4859918815699857,2002-03-01,
2002,4,3.2453258785130608,2.5788560731301207,2.8077503936548727,-1.2234007342402509,136167838.567,68348.0,0.3647425107226201,0.24826692046423368,0.14996510294207493,0.23702546587107123,0.4852923863353049,2002-04-01,0.0
2002,5,3.2408851333400865,2.5796802533106824,2.814369117985868,-1.2240762800834288,136991438.4122,68845.0,0.36174412287860697,0.24764040942633675,0.15144700371911962,0.23916846397593663,0.48680887340227336,2002-05-01,
2002,6,3.2377473306592885,2.5835648993968396,2.8187219718215535,-1.2231342185804421,137514999.8655,69273.0,0.35585350792104353,0.2498280161778851,0.15517720955511277,0.23914126634595861,0.4889692825238437,2002-06-01,
2002,7,3.2392132952093724,2.5845497897766823,2.823406621198582,-1.224806995141923,137785365.976,69747.0,0.3553627146247788,0.24908980733467842,0.15577166638900186,0.23977581165154085,0.48886561898621933,2002-07-01,0.0
2002,8,3.2423750150674047,2.584234695035141,2.8205241965599344,-1.2249372081442806,137455871.6569,69458.0,0.357549601386802,0.24985725181697607,0.15295051716071703,0.23964262963550506,0.4894998814524811,2002-08-01,
2002,9,3.2465671870807213,2.581879241839311,2.8174455221066834,-1.2257914751816654,137539670.1801,69665.0,0.36335663214881553,0.24610478301479513,0.14950062104973016,0.24103796378665926,0.4871427468014544,2002-09-01,
2002,10,3.245317104273057,2.5814607763723543,2.8160211518935987,-1.2253075925221173,137979258.6512,69955.0,0.3633708865703052,0.24438491454097067,0.152269664466104,0.23997453442262012,0.48435944896359084,2002-10-01,0.0
2002,11,3.2457816132342976,2.5821753650410826,2.8125242686318366,-1.224188522272654,137162599.507,69631.0,0.36101230046367644,0.24976651756845447,0.1518473672900685,0.2373738146778006,0.487140332246255,2002-11-01,
2002,12,3.2444678406254357,2.5812297133456723,2.8097990829932424,-1.2233475606516435,137158757.2604,69266.0,0.3609226261318171,0.2513618550417847,0.15285828011619926,0.23485723871019898,0.4862190937519837,2002-12-01,
2003,1,3.2511820635273447,2.585974451498308,2.789542324233803,-1.2176305789161848,135906819.3173,68009.0,0.3506249061612333,0.2602887838939882,0.15828818411219794,0.23079812583258058,0.4910869097265688,2003-01-01,0.0
2003,2,3.2510914463843954,2.586839925214106,2.7872913143143565,-1.2162640991013387,136409552.7232,67830.0,0.35386262397069196,0.2607305921621943,0.15464820706000426,0.23075857680710954,0.4914891689693039,2003-02-01,
2003,3,3.248406134897829,2.587178536611646,2.790538127336613,-1.216422984419315,136867960.7915,67656.0,0.3531627858344031,0.25856369400732526,0.15837115089644965,0.22990236926182195,0.4884660632691472,2003-03-01,
2003,4,3.244572659813948,2.589338488008434,2.794104975218089,-1.2157358328843924,137371890.7453,68252.0,0.34929912340994484,0.25966953840824564,0.16003317963396493,0.23099815854784464,0.49066769695609025,2003-04-01,0.0
2003,5,3.2442374777224097,2.587087943477149,2.8018427491710383,-1.218835489192072,137835473.1944,68496.0,0.3486861992356307,0.25512373302918867,0.16469865414531265,0.23149141358986788,0.4866151466190565,2003-05-01,
2003,6,3.242563449375289,2.588804763993109,2.8058714668887776,-1.219025298176844,138658091.1571,68099.0,0.34461400699697464,0.2559873286405219,0.16643791476872852,0.23296074959377502,0.48894807823429687,2003-06-01,
2003,7,3.2421039737269006,2.5925825159057094,2.813955656988384,-1.2201646496272642,138766408.4096,67822.0,0.34051450347641243,0.2563729214068124,0.16756775036984634,0.23554482474692898,0.49191774615374123,2003-07-01,0.0
2003,8,3.243584560098738,2.5922269212935287,2.817093204882959,-1.2216657711856729,138217308.0118,67448.0,0.34109522933679964,0.2560924457440461,0.16355336563905637,0.23925895928009788,0.49535140502414393,2003-08-01,
2003,9,3.247828264253752,2.5905777277978608,2.8142601449774287,-1.2223514922522307,137906729.3753,67610.0,0.34656140114261946,0.2552648485832704,0.15710954375719252,0.24106420651691773,0.4963290551001881,2003-09-01,
2003,10,3.2500801018682024,2.5896605102347428,2.810650887471039,-1.22236692537999,138823410.5119,67598.0,0.34730514767296444,0.25566554973202865,0.15685447229906108,0.24017483029594577,0.4958403800279744,2003-10-01,0.0
2003,11,3.2482369945374048,2.5905257366394268,2.805358729538915,-1.2198084563832905,138924442.9084,67519.0,0.34589443465239544,0.26018721790472216,0.15584861420517435,0.23806973323770814,0.49825695114243024,2003-11-01,
2003,12,3.2510890842385205,2.589765391534879,2.8027856823947643,-1.220286935412884,138678670.0991,67033.0,0.34855211645063,0.25809634548141147,0.1553078754592108,0.2380436626087478,0.49614000809015935,2003-12-01,
2004,1,3.250622804979707,2.5878195128165253,2.7983024971242934,-1.2191938468220422,137076841.40280002,66460.0,0.35154156173178114,0.2574421883073763,0.1550287972682008,0.23598745269264157,0.4934296410000179,2004-01-01,0.0
2004,2,3.2503151891272264,2.5854050675879234,2.7960902856262746,-1.2193443614959483,137403852.28640002,66898.0,0.3528341028812519,0.2572512338978913,0.15666590102532849,0.23324876219552818,0.4904999960934195,2004-02-01,
2004,3,3.2512913929807903,2.5822240866376167,2.795391887897197,-1.2207071731767385,137704278.48839998,66140.0,0.35368682347006936,0.2543940123962886,0.1601204884273614,0.23179867570628077,0.4861926881025694,2004-03-01,
2004,4,3.2485434312392782,2.5838900002077043,2.801420882504311,-1.2212049623054557,138429421.3412,66548.0,0.3509377142266603,0.2538811234872951,0.16202237135209838,0.2331587909339462,0.4870399144212414,2004-04-01,0.0
2004,5,3.244669872921538,2.583029003523713,2.8031669773592527,-1.2207150209923645,139231894.7166,66918.0,0.3495319789273669,0.25328001196047467,0.164040831199555,0.23314717791260336,0.48642718987307804,2004-05-01,
2004,6,3.2435629362488894,2.5873937674900254,2.8138840301073724,-1.2222818594783866,139975613.3655,66741.0,0.34361876160318966,0.2539793041954427,0.1668277535067802,0.2355741806945874,0.48955348489003003,2004-06-01,
