STATEFIP,YEAR,bartik_shock
2,2025,0.006282346697479597
4,1978,0.05060273227882716
4,1979,0.041515643336698646
4,1980,0.011402779617627718
4,1981,0.014165529751127677
4,1982,-0.014736924409964155
4,1983,0.009924962506221257
4,1984,0.05433287376563828
4,1985,0.03921922120312781
4,1986,0.023799037802131006
4,1987,0.029749308327368825
4,1988,0.034707283108298716
4,1989,0.02772908532276985
4,1990,0.012188731857191118
4,1991,-0.011379733349479707
4,1992,0.0021511465683943334
4,1993,0.022085859325976214
4,1994,0.034751260770004504
4,1995,0.02883403614968724
4,1996,0.025165770749308307
4,1997,0.03004716174964267
4,1998,0.02999957428323714
4,1999,0.026954374491026115
4,2000,0.021350756858056194
4,2001,0.0008384425010300983
4,2002,-0.010050615028943343
4,2003,-0.0014420189583588205
4,2004,0.01264414424854244
4,2005,0.020309077391735774
4,2006,0.019895593872920322
4,2007,0.00977308872531726
4,2008,-0.01118349644676124
4,2009,-0.0541229001467039
4,2010,-0.008644881926382299
4,2011,0.015629526833732046
4,2012,0.020314993481186944
4,2013,0.01815506124935692
4,2014,0.02091268611961437
4,2015,0.022651773381309838
4,2016,0.018072271683482702
4,2017,0.015931343125093426
4,2018,0.016208328995295205
4,2019,0.013154569058898068
4,2020,-0.04383539338267571
4,2021,0.028020544360676886
4,2022,0.03827724679301702
4,2023,0.017968202715834842
4,2024,0.010050846900770821
4,2025,0.005628457462845729
5,1978,0.04898478771682728
5,1979,0.03752830484963811
5,1980,0.0050391601202927835
5,1981,0.010710796577606305
5,1982,-0.01751796563974078
5,1983,0.010497458630672335
5,1984,0.05314164051295184
5,1985,0.033380099870790554
5,1986,0.02174860313305223
5,1987,0.02770941509922287
5,1988,0.03317359566886978
5,1989,0.025073234509594908
5,1990,0.01021181035245618
5,1991,-0.011843896349029813
5,1992,0.00022566709458736976
5,1993,0.019455427869188323
5,1994,0.03173176040688363
5,1995,0.02671490572478749
5,1996,0.020862070022225516
5,1997,0.02634376845742255
5,1998,0.025702065066716698
5,1999,0.022251246232645065
5,2000,0.01821309207635268
5,2001,-0.0032214851886645055
5,2002,-0.013408124349012042
5,2003,-0.005022273341546881
5,2004,0.010317714165750717
5,2005,0.017278273650036372
5,2006,0.017674358149310107
5,2007,0.008437581856330372
5,2008,-0.00890605506540165
5,2009,-0.051823757022198186
5,2010,-0.008579464277529822
5,2011,0.01548741675584169
5,2012,0.01838870578329851
5,2013,0.01705575583374532
5,2014,0.019843181772768902
5,2015,0.022104862229462563
5,2016,0.018462397934265556
5,2017,0.01577608060907774
5,2018,0.016354263535771223
5,2019,0.012333277153834131
5,2020,-0.04021524817446277
5,2021,0.027041806840778657
5,2022,0.035381612198807665
5,2023,0.018836065715262973
5,2024,0.011361154805953663
5,2025,0.005667606097924178
6,1978,0.07234970936395824
6,1979,0.03825611090024233
6,1980,0.006299617458800808
6,1981,0.012866170065643442
6,1982,-0.016873162157094442
6,1983,0.011372005746925809
6,1984,0.05393199974702084
6,1985,0.035400051819458794
6,1986,0.020984188909561073
6,1987,0.027365572907696888
6,1988,0.03354483779955051
6,1989,0.028058161147505045
6,1990,0.006426761241676612
6,1991,-0.010741491111113279
6,1992,0.0039282810873405615
6,1993,0.02441982497174989
6,1994,0.03588814531908539
6,1995,0.031518826107509494
6,1996,0.024269762465400028
6,1997,0.02768950917813643
6,1998,0.02763732547563075
6,1999,0.024396452442312096
6,2000,0.02302295558427466
6,2001,-0.0031606349963880383
6,2002,-0.01119038169646262
6,2003,-0.006984770397794836
6,2004,0.01220355611866765
6,2005,0.020266849846607444
6,2006,0.022368335340300194
6,2007,0.009838962927474658
6,2008,-0.009431715412039555
6,2009,-0.05023761021612693
6,2010,-0.005567281859636517
6,2011,0.017104187245924333
