STATEFIP,YEAR,mean_routine,mean_abstract,mean_manual,total_emp
48,1976,2.8017471783368713,2.940935911132331,3.1995583125837648,43253958.58
48,1977,2.7977816260344923,2.9386284844811814,3.1903843333961586,44138971.04
48,1978,2.819221415028355,2.9460604677899607,3.20491856289076,47023098.160000004
48,1979,2.8246018819798997,2.952563844021727,3.21661327582196,48459135.9
48,1980,2.8285413608111125,2.951913681638428,3.1993618294899835,49769040.84
48,1981,2.8286631011216867,2.9465711973859543,3.1859538076471803,51936408.339999996
48,1982,2.8119842702863598,2.9523859481345256,3.1751088491922586,54237962.94
48,1983,2.7721064617909663,2.9624961777852974,3.1471109546532587,58693781.03999999
48,1984,2.766871280791378,2.9681432040395936,3.1419125145476996,61884193.879999995
48,1985,2.7719881551661887,2.967951661260115,3.141074086422428,62367609.33999999
48,1986,2.7713914880626143,2.9678084548387567,3.1233441617376587,61336098.60000001
48,1987,2.782630599842201,2.9612278353303347,3.1029080808632137,63257051.120000005
48,1988,2.780416370355491,2.9541003696658272,3.103174883381667,62372968.10999999
48,1989,2.7912507618546964,2.956830769602174,3.1135009040203796,61877849.46000001
48,1990,2.786689145172317,2.959837169287306,3.1306209163125316,64945250.88000001
48,1991,2.7750179087376736,2.9609625007082583,3.1173638388034983,65476061.14
48,1992,2.7786095369725765,2.9643793355001047,3.1175944469356818,66528391.99
48,1993,2.7632533264946644,2.9673383674129856,3.1154885111870496,67302729.30000001
48,1994,2.766317639471903,2.9670213567519355,3.124886679199577,70200841.4452
48,1995,2.784919230788315,2.9626409140619545,3.143492801446542,70179150.6805
48,1996,2.7775376082318304,2.96303384053581,3.1462554210597764,70886157.6176
48,1997,2.7738419234384497,2.968856206400114,3.151129244103285,72248895.7141
48,1998,2.7848569498994924,2.967492390606498,3.1516432905510365,73943528.3162
48,1999,2.7743073334417434,2.967844089075567,3.1625966150281153,74072333.6613
48,2000,2.7660640102990643,2.966902132358454,3.1630783440103265,76487986.6566
48,2001,2.7618220798326503,2.9768725624008754,3.1541034475185126,76474650.7756
48,2002,2.749187914860367,2.977537459447212,3.142678166776112,75418083.3551
48,2003,2.7562536960569703,2.9897504103977695,3.133624037471179,80725655.59200001
48,2004,2.7501123778717704,2.991104515128591,3.159300101095483,79767581.4431
48,2005,2.749789520302856,2.9941444632790675,3.1543338799346947,83131204.82679999
48,2006,2.7570264304933,2.9949322950862767,3.163452299304545,84945490.7089
48,2007,2.7539356718459103,2.994798647756904,3.1607681643034597,87281889.21900001
48,2008,2.7547654010407623,2.993417611115926,3.1585822875221345,86918058.653
48,2009,2.7422311698649287,3.0039938457649042,3.151006494464841,84413858.8413
48,2010,2.7514669592849805,3.0006185313278095,3.1706769967264345,85796134.42089999
48,2011,2.745686792185888,2.9832617076735812,3.1528203359759637,85538964.5976
48,2012,2.7531732364742156,2.978903318324621,3.1425667884677932,88532963.8953
48,2013,2.756070266384272,2.9886432388358317,3.1538078406167958,90742294.51969999
48,2014,2.7494728543795923,2.9839088841870565,3.1686238195513425,92562422.0701
48,2015,2.7453552028758517,2.992698613957207,3.1560612601782116,90879236.2986
48,2016,2.7280357215393645,2.9934731917542927,3.142470854269575,93422389.7164
48,2017,2.7361790183555987,2.994568152207076,3.1693715938020257,93918409.25569999
48,2018,2.739077846816649,2.994910024222702,3.182835520648785,97441061.89780001
48,2019,2.746336720316093,2.988410504196596,3.1813156676499363,97199257.3181
48,2020,2.7517302874243303,3.011685042255456,3.1668217214722607,87624922.11930001
48,2021,2.7474596289785342,3.009826814857527,3.1904241255674637,92423906.4074
48,2022,2.747432565168312,3.0039223928452112,3.2102067290695895,96144119.5255
48,2023,2.743538743163189,2.9993328473965044,3.2030253744186923,99711961.86269999
48,2024,2.753116580919796,3.0021574132801483,3.20648952437877,101230961.2253
48,2025,2.738862877893258,3.0073628833995114,3.1986727277869873,93980528.2012
48,2026,2.729409126793725,2.99165150962247,3.1777430252995154,16539661.8171
49,1977,2.783637334706867,2.9375711737690517,3.1994167987111926,2086948.95
49,1978,2.784243123420281,2.931725064144506,3.237712271237946,4262118.0600000005
49,1979,2.8007816381140613,2.9494041425734343,3.196221866891798,4450137.33
49,1980,2.807688816529278,2.947854354877122,3.1557577068300087,4686632.57
49,1981,2.794137245193783,2.9480864619659988,3.1504937344329584,4698596.73
49,1982,2.7688330280631384,2.9475140743527763,3.1239652275930925,4985421.4
49,1983,2.7582013689584066,2.9549173193420484,3.116655611568103,5283447.96
49,1984,2.769561323429756,2.950632433358848,3.109026367923409,5562656.550000001
49,1985,2.747517255522862,2.9498744006982633,3.102347314591317,5837165.07
49,1986,2.745858079531417,2.9292398636862873,3.1043629439928844,5831587.989999999
49,1987,2.7439312267148326,2.941102127475413,3.0891445053506206,5768136.52
49,1988,2.761557572224904,2.943451189720645,3.104488721202961,5730970.5600000005
49,1989,2.765658192694384,2.9499924356542575,3.0833186086376734,5899837.06
49,1990,2.7749824955037807,2.955318637408987,3.1089073196832713,6374903.14
49,1991,2.757266313565423,2.9573786104636377,3.099671407812886,6353570.989999999
49,1992,2.767352750729982,2.9760747009192903,3.0940512543163736,6561116.73
49,1993,2.7841744463016593,2.965425826566529,3.111939563612956,6880472.420000001
49,1994,2.7685799959738175,2.953568444742072,3.115501559146902,7144477.545299999
49,1995,2.8008122908064204,2.9738010895261655,3.1605172556452934,7259262.886700001
49,1996,2.7850967776028357,2.9672647384922666,3.1491879333111106,7366322.8169
