STATEFIP,YEAR,mean_routine,total_emp
30,1996,2.623284054773686,1232255.9608999998
30,1997,2.59786165970326,1271027.2846
30,1998,2.5867434855263496,1340040.0949000001
30,1999,2.6282326821132003,1363596.1719
30,2000,2.6199687222766896,1341660.7899
30,2001,2.613214081300194,1320527.3715
30,2002,2.608487535823592,1161388.244
30,2003,2.6044332574560913,1287974.6543
30,2004,2.5952907697870344,1267254.0467
30,2005,2.5999691002178418,1436890.0869999998
30,2006,2.605744053127841,1505050.2637000002
30,2007,2.6159684797870213,1477523.4904
30,2008,2.6433885082148403,1386388.9306
30,2009,2.5918772795397254,1331758.193
30,2010,2.563659240738382,1386028.5625
30,2011,2.556654007771421,1341408.3909
30,2012,2.6099822360994884,1267244.5687
30,2013,2.599551479588664,1279506.7324
30,2014,2.5980320960484424,1506191.0773
30,2015,2.557950157422406,1443994.5855
30,2016,2.5761693163735537,1427764.7440000002
30,2017,2.552439481435392,1434887.0694
30,2018,2.5764024633813998,1442418.1280999999
30,2019,2.6186890554823723,1438180.3445000001
30,2020,2.5714095150932716,1382494.1143999998
30,2021,2.576234256032102,1455431.9771
30,2022,2.6095292891375483,1665985.19
30,2023,2.5652957680621795,1667151.7521000002
30,2024,2.6067651972575288,1607664.8711
30,2025,2.585105094301595,1431647.3015
30,2026,2.564317515404787,258461.05579999997
31,1977,2.681754976614835,1681108.2399999998
31,1978,2.653976715158922,3460363.99
31,1979,2.67920891177189,3304226.62
31,1980,2.6844055615266087,3318421.0
31,1981,2.674576767285102,3295326.8800000004
31,1982,2.638487780876716,3189915.29
31,1983,2.6573948227742283,3249869.7
31,1984,2.676572642198644,3140438.4
31,1985,2.648289802352396,3040188.77
31,1986,2.660105951973596,2983583.3400000003
31,1987,2.6765818607899123,2923474.75
31,1988,2.6771303708458682,2817146.23
31,1989,2.6883465451260955,2923577.1399999997
31,1990,2.682867242189272,2925004.5100000002
31,1991,2.6364367555743375,2836546.28
31,1992,2.6427156313685845,2843593.1500000004
31,1993,2.6285183656387185,2977237.9000000004
31,1994,2.638830594775357,2879547.6904999996
31,1995,2.625927653659264,2898279.6051
31,1996,2.644277415693181,2916004.8949
31,1997,2.6538451218018895,3120682.7236
31,1998,2.653751235274287,3271295.8907
31,1999,2.6518273850706455,2996980.0262
31,2000,2.6400851730502173,3094671.4214000003
31,2001,2.6279667871245382,3081028.1882
31,2002,2.596156285003203,3031503.1572000002
31,2003,2.632621968586106,3035869.4058999997
31,2004,2.6342022158525373,2948919.9005
31,2005,2.64411419553101,2925647.7127
31,2006,2.6208193153978483,3199954.2860999997
31,2007,2.6270043773909197,3035326.5557999997
31,2008,2.6042905210665146,2965043.5564
31,2009,2.6617592087864845,2873035.548
31,2010,2.6662922283526855,2821085.4355000006
31,2011,2.624427521350482,2852827.4044000003
31,2012,2.6417163751658883,2776479.5004
31,2013,2.62219134886954,2824642.7653
31,2014,2.605477469386866,3090891.7784
31,2015,2.6122058031514332,2956368.5593
31,2016,2.597132912536977,2942202.1296
31,2017,2.604395321872578,2922919.7547999998
31,2018,2.606993161696564,3060515.5997
31,2019,2.642801580699052,2964971.4102999996
31,2020,2.6664672425047518,2767004.3279999997
31,2021,2.62115990864527,2986915.8295
31,2022,2.610653040644387,2844848.6979
31,2023,2.641987767981374,2884211.1194
31,2024,2.5737607123354005,2928291.0072999997
31,2025,2.5718166401959506,2894323.5346
31,2026,2.550784785240143,554787.5557
32,1977,2.586341660945835,641758.1799999999
32,1978,2.5666789570553488,1322253.8699999999
32,1979,2.560516634826227,1421960.3199999998
32,1980,2.565634131831956,1546275.96
32,1981,2.5929014803951547,1541491.5400000003
32,1982,2.602537997614686,1748249.21
32,1983,2.594275398910194,1744233.4400000002
32,1984,2.6100386127361697,1866108.9299999997
32,1985,2.5963200959727213,1932692.6600000001
32,1986,2.6275456694866763,1948835.8299999998
32,1987,2.631767695872508,2054067.0499999998
32,1988,2.6396836740414376,2025225.6099999999
32,1989,2.6196557592759935,2023001.9899999998
32,1990,2.623479207932928,2221372.9400000004
32,1991,2.592646554535426,2143710.96
32,1992,2.628245949569058,2159383.7399999998
32,1993,2.6279256506116995,2153594.67
32,1994,2.620309789188822,2309070.7086
32,1995,2.617694591310404,2185224.3552
32,1996,2.6275788387065124,2159550.2544
32,1997,2.610792333573604,2600531.9463
32,1998,2.6142434940836927,2714118.4751999998
32,1999,2.5909707444839536,2732690.8652
32,2000,2.6063103144366466,3097152.8982
32,2001,2.6194160399435833,3065995.0736999996
32,2002,2.596757617668417,3141110.0385
32,2003,2.618950453964838,2893285.9990000003
32,2004,2.606482386611543,3298972.1566
32,2005,2.6192219212096997,3775106.6644
32,2006,2.624590995385693,3907726.6589
32,2007,2.6040217484471504,4051178.6839000005
32,2008,2.6015115894098204,3911689.5547
32,2009,2.583655129702063,3248779.6753000002
32,2010,2.577055645985154,3164863.2992000002
32,2011,2.5977480498822576,3368556.5390999997
32,2012,2.607730076992274,3603584.1624
32,2013,2.5829179882038282,3613270.7772
32,2014,2.630608972985921,3503367.0816
32,2015,2.6324419284935936,3631385.4601000007
32,2016,2.6356484216690617,3624032.8268
32,2017,2.624777901809429,4063687.0014000004
32,2018,2.6353748468544165,4083141.4665
32,2019,2.6384690412534337,3988914.8225999996
32,2020,2.617169100390911,3455576.9717
32,2021,2.6095009318650484,4047198.7407000004
32,2022,2.6508381925909785,4075823.4549000002
32,2023,2.625924770824578,4002213.7179000005
32,2024,2.618335709739842,3663671.0678999997
32,2025,2.6051731730038052,3621681.9325
32,2026,2.643899893908614,722340.1505
33,1977,2.68712484332407,887883.6000000001
33,1978,2.7497504374407984,1794086.7300000002
33,1979,2.747526810658661,1955261.48
33,1980,2.728321959416998,1879312.1799999997
33,1981,2.754829158619791,1967391.0300000003
33,1982,2.7141086310497977,1959717.67
33,1983,2.7252050387225446,2050233.3699999999
33,1984,2.7339247035578365,2004513.9500000002
33,1985,2.7326852833851074,2199992.6300000004
33,1986,2.6947484975948965,2337360.28
33,1987,2.7007794536420238,2391216.78
33,1988,2.6901694814546953,2256938.09
33,1989,2.682434431253354,2345931.4400000004
33,1990,2.6926355151512866,2166853.7399999998
33,1991,2.657873508975353,1920835.1800000002
33,1992,2.630094924831048,1717547.96
33,1993,2.663109766920447,1840819.5000000002
33,1994,2.6465556665000896,1751955.7099
33,1995,2.6361112692091244,1702934.1361
33,1996,2.652143694441047,1677802.182
33,1997,2.683154091101316,1688878.8435
33,1998,2.675185375276016,1747065.6709999999
33,1999,2.671672717488119,1607738.6352000001
33,2000,2.6426130669628862,1784740.9014999997
33,2001,2.619877422071539,1853869.1817
33,2002,2.601442905761251,1847065.3761
33,2003,2.6033478217663824,1640534.4229000001
33,2004,2.567583730170716,1694573.8322
33,2005,2.572649800032351,1775576.4242000002
33,2006,2.586009429134573,1814186.4299
33,2007,2.600632859744791,1921120.4594999999
33,2008,2.611215472078197,1928427.7128
33,2009,2.576590099697888,1670817.0208
33,2010,2.5577177914249654,1757373.7319
33,2011,2.5703373773483484,1720827.7096
33,2012,2.6016236199863436,1707917.1231
33,2013,2.592147900717914,1740335.0210000002
33,2014,2.5862804050313772,1841918.084
33,2015,2.583819148983944,1907240.5386
33,2016,2.6034159938096066,1941613.1032999998
33,2017,2.582520061664828,1953196.1338
33,2018,2.598188808657155,1857300.8180000004
33,2019,2.5902710428864273,2048974.9825
33,2020,2.59011867597514,1744731.5614000002
33,2021,2.579770791384522,1744885.6202
33,2022,2.5868128060890974,1832510.7062
33,2023,2.5557867873704474,1927594.898
33,2024,2.560111446299706,1799780.0278999999
33,2025,2.561863766380644,1667831.2817999998
33,2026,2.5544142981646005,276056.9968
34,1976,2.657380236580502,11321039.48
34,1977,2.685905503751981,11428046.84
34,1978,2.70515187893209,12229768.03
34,1979,2.709924233949798,13029648.02
34,1980,2.702607590965102,13155069.370000001
34,1981,2.713869492780357,13059738.39
34,1982,2.670157176490867,12776273.23
34,1983,2.721218794227675,12778562.32
34,1984,2.699965714619099,13684258.619999997
34,1985,2.68864281140377,13832102.93
34,1986,2.67857562767239,14087486.139999999
34,1987,2.6623896304299954,14116622.929999998
34,1988,2.6608415716831155,13793964.87
34,1989,2.6457383833594235,13019596.659999998
34,1990,2.65718704359391,12884823.75
34,1991,2.654866059746135,12296228.339999998
34,1992,2.6584009481226274,11612520.55
34,1993,2.6230874730752083,11000101.830000002
34,1994,2.6436491936075077,10915871.265
34,1995,2.6360565627817385,10669423.622000001
34,1996,2.6477020093635333,10830134.3268
34,1997,2.6126463408830802,11194633.217999998
34,1998,2.618393018170288,11144842.5324
34,1999,2.6185648064178677,11332542.5825
34,2000,2.615229972756572,10984075.8073
34,2001,2.6048027434432206,11172048.8405
34,2002,2.6009161319677094,11034978.162
34,2003,2.5993155651132995,10494465.579300001
34,2004,2.6042553083893845,11032663.191300001
34,2005,2.5828391091820113,10322466.456
34,2006,2.5656983746699624,10481772.2832
34,2007,2.5655606010917733,10207002.5909
34,2008,2.578320091254691,10996536.6926
34,2009,2.604775783591957,9965953.0943
34,2010,2.6066322160633884,9543238.4322
34,2011,2.6121401077504567,9739437.922
34,2012,2.551394566087776,9986610.7528
34,2013,2.56647074855366,10337503.039099999
34,2014,2.554238498807072,10752418.121900002
34,2015,2.5467173446135263,10769435.0849
34,2016,2.543165220975798,10545317.8696
34,2017,2.558386819859529,10357039.6527
34,2018,2.5181355922990623,11092744.02
34,2019,2.5398637200125314,10822446.8252
34,2020,2.567761994805745,9111302.9559
34,2021,2.563210106297963,9326038.0922
34,2022,2.557565440957854,10182516.9881
34,2023,2.546972574410373,10638166.158799998
34,2024,2.564961746765651,10427994.7082
34,2025,2.534762080165517,9482589.4065
34,2026,2.538346540764476,1579882.3269
35,1977,2.6417045907848857,1021937.3199999998
35,1978,2.6541417939104948,2117567.9999999995
35,1979,2.633796975914601,2014755.3099999998
35,1980,2.652741751031543,2105403.86
35,1981,2.675740794583131,2117875.27
35,1982,2.657671404685716,2045687.28
35,1983,2.6705274360644475,2143669.19
35,1984,2.666231390116239,2391933.95
35,1985,2.6676574838409617,2281150.5
35,1986,2.6428496379058823,2422660.43
35,1987,2.608939490353592,2458882.2600000002
35,1988,2.6249244490331534,2327548.94
35,1989,2.649244272358969,2416881.01
35,1990,2.6809069229435756,2290586.8
35,1991,2.65456931348813,2122371.1399999997
35,1992,2.6625374211463506,2009443.01
35,1993,2.6441840794938787,2000273.62
35,1994,2.6202350642609864,2145437.9887
35,1995,2.635896357058186,2271326.4167
35,1996,2.636350139025848,2265423.4519
35,1997,2.6013621879621063,2298993.6008
35,1998,2.632074795715532,2351568.9753000005
35,1999,2.62421540673532,2315048.3388
35,2000,2.6441545973769327,2462767.3174
35,2001,2.635328512063049,2499629.8975
35,2002,2.6276618889645604,2767347.6734
35,2003,2.5995959820645202,2573188.8867
35,2004,2.588298894982645,2484774.6183
35,2005,2.6061858204146726,2651132.9717
35,2006,2.6198764658588183,2597012.6182000004
35,2007,2.644588622028525,2521691.9843
35,2008,2.6185838705272455,2566420.7593
35,2009,2.6299992835203585,2399821.5446
35,2010,2.594865310629334,2405130.9346
35,2011,2.5703204083687314,2475878.2303
35,2012,2.5456593989283824,2461288.9999
35,2013,2.53908894302218,2201216.4712
35,2014,2.617232433465333,2221074.041
35,2015,2.5818496821614434,2453210.0256000003
35,2016,2.5718465747226626,2495566.6255
35,2017,2.5860846732034344,2482708.4991
35,2018,2.603343373894622,2666029.8835000005
35,2019,2.6066231357693654,2665599.8202
35,2020,2.613425533629991,2139028.2629
35,2021,2.589791908602798,2487550.6503
35,2022,2.6217478102440923,2327948.7
35,2023,2.611079843969552,2422471.7829
35,2024,2.5960171556271576,2488100.3414
35,2025,2.5776171631637474,2380328.4170000004
35,2026,2.55694367646186,443659.03559999994
36,1976,2.6773028348880845,24256288.8
36,1977,2.6805985875662,25484415.66
36,1978,2.6932246266396382,27394715.580000002
36,1979,2.6989832990410787,28504088.370000005
36,1980,2.697530351003983,28908533.09
36,1981,2.684326251742358,28550064.63
36,1982,2.668766738809958,27060780.61
36,1983,2.6725197023953755,27262096.799999997
36,1984,2.6755216911039508,28121173.17
36,1985,2.66774760032004,28543109.25
36,1986,2.6585461979401392,28769599.56
36,1987,2.6535051635129094,29868909.62
36,1988,2.6438749047016383,29956670.700000003
36,1989,2.643763003177326,28082117.4
36,1990,2.647715058817153,28413814.1
36,1991,2.6435895529124087,25810668.17
36,1992,2.635356361649319,23642275.31
36,1993,2.6348130091272965,24255754.03
36,1994,2.633077449244829,24466120.887700003
36,1995,2.615457766571575,23788654.993
36,1996,2.597720469712173,22814981.2484
36,1997,2.6230251982493566,22848902.9439
36,1998,2.6154966270587887,23725715.9631
36,1999,2.5977510439168663,23375808.8851
36,2000,2.5877466149514063,24936926.5204
36,2001,2.581192313707693,23401276.3811
36,2002,2.587949077706987,23401709.1457
36,2003,2.568941333418476,24117039.002699997
36,2004,2.5849162962050745,24793792.5631
36,2005,2.567302128277582,24066961.243300002
36,2006,2.553808152531715,23432413.1064
36,2007,2.5473587452783746,24341805.942199998
36,2008,2.5375413680506433,24702581.642500002
36,2009,2.5352466491659174,23752543.629100002
36,2010,2.5347563045746115,23926681.288300004
36,2011,2.518375833053338,23222757.976500005
36,2012,2.5272927414709594,23286723.4966
36,2013,2.5440607568988325,24092758.663000003
36,2014,2.519945696700581,23594003.4474
36,2015,2.5247287686954207,24378485.376100004
36,2016,2.526974494426077,24425125.191200003
36,2017,2.5375581498840205,23488574.1517
36,2018,2.5198976210776514,25244604.0983
36,2019,2.526283679633789,24207879.669
36,2020,2.5304280646324626,21497100.6901
36,2021,2.535626457439282,22447149.459400002
36,2022,2.5341088732667205,22858032.5127
36,2023,2.516050880680298,23133408.8797
36,2024,2.478821900918575,23103629.052
36,2025,2.502645862931158,21580886.0273
36,2026,2.5249104511771177,3790679.2042
37,1976,2.736018907431024,24307745.96
37,1977,2.7622141664832327,17751050.23
37,1978,2.780926623147073,10300316.639999999
37,1979,2.7954914289844455,10591890.99
37,1980,2.764626424002574,10509561.4
37,1981,2.769591569613424,10241904.590000002
37,1982,2.752397730452622,9699086.850000001
37,1983,2.7915740894151764,9931628.67
37,1984,2.7890982313635755,10947853.7
37,1985,2.7709912853178533,11456676.85
37,1986,2.753969986515171,11746390.22
37,1987,2.771016594645226,12184195.26
37,1988,2.7692586318983836,11923039.77
37,1989,2.7513666746501175,11808765.54
37,1990,2.7521333600626336,11693455.520000001
37,1991,2.742664625130892,11215675.02
37,1992,2.755709685125091,10892312.43
37,1993,2.7411485113109797,10667895.57
37,1994,2.7243697877102346,11118788.4114
37,1995,2.744124957234637,11046490.320700001
37,1996,2.7095272414734195,11252953.603300001
37,1997,2.7022350050913513,11757193.4833
37,1998,2.683734398493356,11468555.7565
37,1999,2.6937392649421503,11619442.114999998
37,2000,2.6751794329709653,11701126.9439
37,2001,2.65860269412222,11357416.991799999
37,2002,2.636191620147783,11227841.0119
37,2003,2.6446159546007206,11348373.6526
37,2004,2.664160888697408,12050498.4583
37,2005,2.6357356408822383,11928631.8126
37,2006,2.6566515656654475,12630702.8798
37,2007,2.6089787032574416,12302542.7699
37,2008,2.569440102768919,11660706.889899999
37,2009,2.591721837223078,11156822.413800001
37,2010,2.6043416676073776,10718047.3535
37,2011,2.6186401399542647,10383344.5567
37,2012,2.596639118574274,11029437.1351
37,2013,2.5730191674537846,10764082.6757
37,2014,2.5951240728821308,11552636.900600001
37,2015,2.6386410417149144,11759085.804000001
37,2016,2.5816828507923253,12858578.0548
37,2017,2.577080706898827,13258762.1262
37,2018,2.6054012050924427,14032486.3429
37,2019,2.612228224921226,13555025.6254
37,2020,2.608617574560221,11934846.8794
37,2021,2.621205380289581,12783959.2625
37,2022,2.601434343501449,13021731.652400002
37,2023,2.6427876533215873,14686809.216400001
37,2024,2.6330186884159703,14057339.1382
37,2025,2.6131470106312618,13557687.3983
37,2026,2.5897549329025074,2437763.9354
38,1977,2.6108742872546378,665804.69
38,1978,2.610167079339435,1324845.6199999999
38,1979,2.594034989756475,1380427.8900000001
38,1980,2.608009579806114,1368339.71
38,1981,2.6135498153766714,1390202.9
38,1982,2.587571926198224,1322970.46
38,1983,2.6025776361594777,1286328.4100000001
38,1984,2.628053106244049,1324877.45
38,1985,2.633138247347817,1312390.0699999998
38,1986,2.6322975996213493,1320123.25
38,1987,2.605390103918496,1263072.24
38,1988,2.6051039648905245,1216177.4700000002
38,1989,2.589350289350886,1069661.4700000002
38,1990,2.5877692457693273,1042728.39
38,1991,2.606935890985134,1074249.72
38,1992,2.5923313059472584,1052579.43
38,1993,2.597532967894024,1077313.96
38,1994,2.58240753022604,1113796.619
38,1995,2.5851998108263583,992128.6116000001
38,1996,2.5954183291651334,1086821.3739999998
38,1997,2.583155201205151,1130599.3519
38,1998,2.606873441138236,1123026.5450999998
38,1999,2.595189709249906,1027095.4769
38,2000,2.6159829501649803,1030235.7884
38,2001,2.6090833406313125,1091326.0126999998
38,2002,2.598523115221693,1122199.9295
38,2003,2.576771355949152,1068752.1771
38,2004,2.599318624937334,1040385.339
38,2005,2.6104455134381053,1078106.7412999999
38,2006,2.6065728213882773,1159671.9507
38,2007,2.615846025717957,1180392.7317
38,2008,2.595310607996372,1157841.8917
38,2009,2.6042271102338264,1075309.6617
38,2010,2.6389890248466004,1141093.835
38,2011,2.608291804407729,1164981.3962
38,2012,2.6007284509048145,1143342.0115
38,2013,2.602557192639469,1266626.8706999999
38,2014,2.592182853012059,1333001.4495
38,2015,2.575337747371542,1323020.5077
38,2016,2.590927034433993,1349971.9929999998
38,2017,2.6121241387141385,1174542.1418
38,2018,2.598734727858642,1212474.8921
38,2019,2.593332928774059,1300276.9483
38,2020,2.5942736907716855,1193293.8402
38,2021,2.605161627894024,1252049.4593
38,2022,2.599909720958103,1171189.6487999998
38,2023,2.600044717316809,1160553.6805999998
38,2024,2.6266215110357836,1234343.1458
38,2025,2.588317084947244,1177959.392
38,2026,2.532894009976389,211552.35470000003
39,1976,2.742394397751511,19057649.849999998
39,1977,2.729600057768358,19622857.259999998
39,1978,2.749032061829613,20453833.69
39,1979,2.7476827935517028,20322461.9
39,1980,2.7153186565037424,19352218.44
39,1981,2.708649585159335,19289667.719999995
39,1982,2.697275202537567,18265499.369999997
39,1983,2.707536094394289,18035465.78
