STATEFIP,YEAR,mean_routine,total_emp
13,2020,2.5792086303246324,30006202.676799998
13,2021,2.5389293268619872,31896016.761200003
13,2022,2.5463247905477973,32967722.633200005
13,2023,2.5427211763210997,32952786.882699996
13,2024,2.534077620557554,33767842.325399995
13,2025,2.5194704555974594,31638270.564000003
13,2026,2.5330229204723866,5590778.548599999
15,1976,2.6007456874513593,1751836.9700000002
15,1977,2.564889776212308,2180874.63
15,1978,2.5852331309048955,2178540.1999999997
15,1979,2.596109256372207,2204492.1
15,1980,2.5577795184888306,2708035.0200000005
15,1981,2.563212589868113,2805528.0300000003
15,1982,2.5581499558152756,2726813.1599999997
15,1983,2.5695760295512042,2758092.4699999997
15,1984,2.573016865864448,2849956.02
15,1985,2.5450216259494116,2844895.4400000004
15,1986,2.5392966448235064,3070314.27
15,1987,2.554547677236873,3066330.5300000003
15,1988,2.527401357479561,3335343.0100000002
15,1989,2.4939131213196375,3415643.26
15,1990,2.525227685895681,3652355.2699999996
15,1991,2.517743965209158,3875517.86
15,1992,2.537886649236553,3936898.3899999997
15,1993,2.5431441434049717,4054865.1300000004
15,1994,2.5323569066252487,3955368.7193
15,1995,2.547095500566502,3967498.1893999996
15,1996,2.5543287809365585,3905757.3263000003
15,1997,2.5555577434659122,3783573.557
15,1998,2.539472707858787,3947784.9540999997
15,1999,2.506965285964517,4157682.3194000004
15,2000,2.5384884684603763,4155083.7964
15,2001,2.550851632232233,4137988.6580999997
15,2002,2.5246249165742456,4211190.9856
15,2003,2.551540708775677,4102167.5092
15,2004,2.5492558369075153,4195543.546399999
15,2005,2.550030391724971,4386681.1679
15,2006,2.5463853742604807,4365890.0526
15,2007,2.554801811484777,4156725.4475
15,2008,2.5702845233469342,4119559.2491999995
15,2009,2.550992528990572,3771913.7046000008
15,2010,2.5652158014952198,3679934.411
15,2011,2.5677125149283033,3614666.3305
15,2012,2.5398432799803388,3639334.4959
15,2013,2.5403864452213947,3903003.8545
15,2014,2.5341901863406786,3881087.4587000003
15,2015,2.5424283502153475,3996534.3888000003
15,2016,2.55723095495545,4062463.2519
15,2017,2.535128043225604,4026885.3693000004
15,2018,2.521103644563561,4041587.4228999997
15,2019,2.517935311011733,3968653.4373000003
15,2020,2.51169438064021,3510320.7867
15,2021,2.5218757248098593,3662467.6136
15,2022,2.48992791168271,4003980.1848
15,2023,2.5188378388477255,3791453.4009
15,2024,2.5042064318283437,3929770.5209999997
15,2025,2.508152835034912,3760489.1659000004
15,2026,2.5195674740281704,700563.3375
16,1977,2.6034869817073694,953420.2000000001
